0 1.44952 0.197869
1 0.929846 0.18269
2 1.1601 0.179368
3 0.880868 0.134254
4 1.27522 0.128106
5 1.07205 0.114342
6 1.38574 0.115449
7 1.06276 0.220184
8 1.10478 0.195535
9 1.19262 0.168069
10 1.14369 0.177552
11 1.05278 0.165644
12 1.28686 0.176993
13 0.875319 0.194925
14 1.03159 0.182211
15 1.33645 0.15299
16 1.41847 0.177178
17 1.51832 0.125246
18 1.31661 0.131756
19 1.34987 0.186987
20 1.3885 0.14836
21 1.25372 0.154652
22 1.38211 0.109853
23 1.32646 0.193819
24 1.19853 0.174215
25 1.43524 0.150997
26 1.24303 0.182721
27 1.04244 0.169263
28 1.37905 0.159303
29 1.3138 0.105064
