0         1.6465              0
1        1.63869     0.00781006
2        1.62576      0.0136897
3        1.60662      0.0214507
4        1.57985       0.031508
5        1.54413      0.0440202
6        1.49904      0.0584561
7        1.44604      0.0732944
8        1.38888      0.0862815
9        1.33272      0.0954479
10        1.28208       0.100089
11        1.23952       0.100796
12        1.20542      0.0987917
13        1.17869       0.095287
14        1.15763      0.0911744
15        1.14052      0.0869851
16        1.12608       0.082974
17        1.11353      0.0792296
18        1.10238      0.0757679
19        1.09224       0.072592
20        1.08261      0.0697171
21        1.07298      0.0671662
22        1.06301      0.0649494
23        1.05267      0.0630388
24        1.04222      0.0613603
25        1.03211      0.0598132
26        1.02279      0.0583051
27        1.01457      0.0567829
28        1.00753      0.0552396
29        1.00156      0.0537004
30       0.996334       0.052201
31       0.991539      0.0507704
32       0.986935      0.0494228
33       0.982442      0.0481571
34        0.97811      0.0469612
35        0.97407      0.0458165
36       0.970475      0.0447058
37       0.967413      0.0436211
38       0.964842      0.0425656
39       0.962641      0.0415461
40       0.960696      0.0405668
41       0.958956      0.0396274
42       0.957421      0.0387253
43       0.956097      0.0378581
44       0.954958      0.0370247
45       0.953931      0.0362255
46       0.952915      0.0354609
47        0.95182      0.0347315
48       0.950618      0.0340366
49        0.94935       0.033373
0        1.63999              0
1        1.62334      0.0166507
2        1.59895       0.026215
3        1.56894      0.0352786
4        1.53662      0.0423229
5        1.50393      0.0475648
6        1.47118      0.0518515
7        1.43921      0.0551266
8        1.41018       0.056624
9        1.38624      0.0560189
10        1.36757      0.0540013
11        1.35248      0.0515553
12        1.33938      0.0491976
13        1.32808      0.0469295
14        1.31936      0.0445516
15        1.31393      0.0420261
16        1.31171      0.0395393
17        1.31163      0.0372781
18         1.3122       0.035266
19        1.31235      0.0334567
20        1.31194      0.0318263
21        1.31121      0.0303538
22        1.31044      0.0290143
23        1.31002      0.0277823
24        1.31045      0.0266514
25        1.31208      0.0256573
26        1.31481      0.0248391
27        1.31817       0.024171
28        1.32158      0.0235698
29        1.32454      0.0229626
30        1.32678      0.0223222
31        1.32812      0.0216548
32        1.32844      0.0209908
33        1.32779      0.0203746
34        1.32647      0.0198275
35         1.3249      0.0193331
36        1.32328      0.0188733
37        1.32163      0.0184438
38        1.31991      0.0180463
39        1.31811      0.0176818
40        1.31638      0.0173314
41         1.3152      0.0169549
42        1.31499      0.0165572
43        1.31576       0.016195
44        1.31719      0.0158958
45        1.31891      0.0156406
46        1.32058      0.0153956
47        1.32194      0.0151323
48        1.32274      0.0148419
49        1.32281      0.0145422
0        1.60831              0
1          1.574      0.0343073
2        1.54064      0.0388012
3        1.51252      0.0392895
4        1.49285      0.0362332
5        1.48182      0.0315729
6        1.47728      0.0270674
7        1.47736      0.0234412
8        1.48102      0.0209948
9        1.48724      0.0197804
10        1.49451      0.0193121
11        1.50069      0.0186811
12        1.50332      0.0173841
13        1.50082       0.016287
14        1.49396      0.0166431
15        1.48562      0.0176605
16        1.47877      0.0179475
17        1.47501      0.0173324
18        1.47448      0.0164036
19        1.47637      0.0156758
20        1.47958      0.0152538
21        1.48311      0.0149649
22        1.48626      0.0146422
23         1.4888      0.0142479
24        1.49088      0.0138234
25        1.49276      0.0134136
26         1.4946       0.013037
27        1.49644      0.0126976
28        1.49835      0.0123988
29        1.50024      0.0121266
30        1.50181      0.0118341
31        1.50267      0.0114907
32         1.5027      0.0111371
33        1.50244      0.0108075
34        1.50294       0.010506
35        1.50467      0.0103556
36        1.50712      0.0103659
37        1.50942      0.0103465
38        1.51097      0.0101973
39        1.51163     0.00996065
40        1.51156     0.00971495
41        1.51132     0.00948377
42        1.51147     0.00926183
43        1.51197      0.0090625
44        1.51241      0.0088701
45        1.51275     0.00868178
46        1.51324     0.00850899
47        1.51382     0.00834984
48        1.51421     0.00818708
49        1.51433     0.00802253
0        1.64356              0
1        1.64535     0.00179527
2        1.65328     0.00799208
3         1.6643      0.0123852
4        1.67504      0.0144004
5        1.68397      0.0147684
6         1.6906      0.0141323
7         1.6939      0.0126762
8        1.69239      0.0112813
9        1.68503      0.0124905
10        1.67226      0.0170478
11        1.65721      0.0216517
12        1.64474      0.0234972
13        1.63783      0.0228234
14        1.63597      0.0213295
15        1.63681      0.0199698
16        1.63813       0.018805
17        1.63851      0.0177334
18        1.63743      0.0168084
19        1.63484      0.0161553
20        1.63074      0.0159046
21        1.62584      0.0159371
22        1.62156      0.0158181
23        1.61908      0.0153469
24        1.61849      0.0147316
25         1.6192      0.0141715
26        1.62059      0.0137066
27        1.62218      0.0133033
28        1.62347      0.0129013
29        1.62395      0.0124729
30        1.62344      0.0120744
31        1.62245       0.011733
32        1.62176      0.0113927
33        1.62169      0.0110528
34         1.6219      0.0107345
35        1.62192      0.0104321
36        1.62149       0.010155
37        1.62073     0.00991352
38        1.61993     0.00968899
39        1.61945     0.00945613
40        1.61952     0.00922291
41        1.62014     0.00902209
42        1.62098     0.00884971
43        1.62156     0.00866546
44        1.62175     0.00847282
45        1.62202     0.00829081
46        1.62254     0.00812967
47         1.6229     0.00796666
48        1.62267       0.007806
49        1.62182     0.00769548
0        1.63855              0
1        1.63543     0.00311766
2        1.63063     0.00513513
3         1.6199      0.0113269
4        1.60397      0.0181808
5        1.58859      0.0213762
6        1.58023      0.0199066
7        1.58015      0.0172398
8        1.58393      0.0156679
9        1.58665      0.0142752
10        1.58589      0.0129351
11        1.58183      0.0124857
12        1.57658      0.0126273
13        1.57227      0.0124592
14        1.56945      0.0119376
15        1.56759      0.0113203
16        1.56608      0.0107399
17        1.56423      0.0102935
18        1.56137      0.0101486
19        1.55742      0.0104062
20        1.55343      0.0106733
21        1.55078      0.0105167
22        1.54962      0.0101151
23         1.5493     0.00968988
24        1.54936     0.00929441
25        1.54962     0.00893348
26        1.55019     0.00861548
27        1.55151     0.00840668
28         1.5538     0.00842631
29        1.55687     0.00870023
30        1.56052     0.00917558
31        1.56473     0.00982878
32        1.56964      0.0107161
33        1.57542       0.011897
34        1.58181       0.013201
35        1.58786       0.014183
36        1.59237      0.0145127
37         1.5947      0.0143171
38        1.59538      0.0139618
39        1.59598      0.0136216
40        1.59792      0.0134262
41        1.60141      0.0135584
42        1.60576      0.0139351
43        1.61028      0.0143468
44        1.61468      0.0146967
45        1.61884      0.0149641
46        1.62256      0.0151093
47        1.62547      0.0150731
48        1.62715      0.0148584
49        1.62754      0.0145633
0        1.61944              0
1        1.61184     0.00760185
2        1.61348     0.00468548
3        1.62143     0.00861138
4        1.63091      0.0115946
5        1.63725      0.0113923
6        1.63943     0.00987303
7        1.64044     0.00860951
8        1.64342     0.00815551
9        1.64884     0.00909041
10        1.65645       0.011202
11        1.66657      0.0143912
12        1.67864       0.017908
13        1.69023      0.0202344
14        1.69862      0.0206202
15         1.7028      0.0197347
16        1.70401      0.0185773
17        1.70416      0.0175155
18        1.70423      0.0165682
19        1.70426       0.015718
20        1.70407       0.014952
21        1.70378      0.0142591
22        1.70403      0.0136273
23         1.7052      0.0130994
24        1.70675      0.0126602
25        1.70751      0.0121873
26        1.70677      0.0117508
27        1.70555      0.0113886
28         1.7054      0.0109899
29        1.70676      0.0107043
30        1.70912      0.0106185
31        1.71136      0.0105212
32        1.71232      0.0102433
33        1.71154     0.00996867
34        1.70934     0.00992571
35        1.70669      0.0100043
36        1.70479     0.00991248
37        1.70452     0.00965202
38        1.70589     0.00950007
39        1.70843     0.00960297
40        1.71156     0.00987507
41        1.71452      0.0100823
42        1.71652      0.0100451
43        1.71718     0.00983643
44        1.71699     0.00961725
45        1.71693     0.00940602
46        1.71758     0.00922663
47        1.71869     0.00909981
48        1.71963     0.00896182
49        1.72005     0.00879057
0        1.63669              0
1        1.63601    0.000686802
2        1.64055     0.00456207
3         1.6474     0.00756911
4        1.65367      0.0085839
5        1.65754     0.00800482
6        1.65878     0.00687801
7         1.6583     0.00597577
8        1.65693     0.00544557
9         1.6545     0.00544235
10        1.65018     0.00654965
11        1.64354     0.00893171
12        1.63494      0.0118982
13        1.62484      0.0149406
14        1.61372      0.0178082
15        1.60267       0.019989
16        1.59361      0.0208492
17         1.5879      0.0204703
18        1.58533      0.0195327
19        1.58532      0.0185303
20        1.58765      0.0177791
21        1.59159      0.0174054
22        1.59562      0.0171127
23        1.59866      0.0166638
24        1.60113      0.0161726
25        1.60388      0.0157792
26        1.60693      0.0154862
27        1.60966      0.0151719
28        1.61144      0.0147472
29        1.61211      0.0142626
30        1.61231      0.0137964
31        1.61299      0.0133753
32        1.61437      0.0130369
33        1.61597      0.0127491
34        1.61713      0.0124334
35        1.61739      0.0120858
36        1.61674      0.0117724
37        1.61555      0.0115206
38        1.61419       0.011303
39        1.61305      0.0110753
40        1.61263        0.01081
41        1.61315      0.0105621
42        1.61417       0.010364
43        1.61509      0.0101671
44        1.61572     0.00995869
45        1.61632     0.00975809
46        1.61708     0.00957857
47         1.6179     0.00941255
48        1.61844     0.00923457
49        1.61849      0.0090481
0        1.64872              0
1        1.66389      0.0151703
2        1.68407       0.022005
3        1.70044      0.0225823
4        1.70759      0.0188965
5        1.70393      0.0158558
6        1.69059      0.0189123
7        1.67085      0.0256512
8        1.65041       0.030485
9        1.63513      0.0312589
10        1.62653      0.0295525
11        1.62171      0.0274054
12        1.61758      0.0255458
13        1.61383      0.0239462
14        1.61218      0.0223536
15        1.61326      0.0209379
16        1.61575      0.0198246
17        1.61833      0.0188685
18        1.62044      0.0179721
19        1.62149       0.017082
20        1.62099      0.0162558
21        1.61936      0.0155852
22        1.61815      0.0149411
23        1.61881      0.0143202
24        1.62145      0.0139864
25        1.62538      0.0140001
26        1.62994      0.0142252
27        1.63462       0.014484
28        1.63868      0.0145521
29        1.64114      0.0142718
30         1.6411      0.0138038
31        1.63807      0.0137031
32        1.63237      0.0144544
33        1.62522      0.0157412
34        1.61814      0.0168429
35        1.61233      0.0173694
36        1.60844      0.0173353
37        1.60652      0.0169819
38          1.606      0.0165489
39        1.60615      0.0161305
40        1.60658       0.015738
41        1.60739        0.01538
42        1.60878      0.0150822
43        1.61051      0.0148373
44        1.61192      0.0145719
45        1.61225      0.0142555
46        1.61108       0.013998
47        1.60854      0.0139377
48        1.60534      0.0140196
49        1.60243      0.0140401
0        1.67856              0
1         1.6954      0.0168412
2        1.70663      0.0148603
3         1.7137      0.0126596
4        1.71958      0.0114358
5        1.72508      0.0108357
6        1.72841     0.00974418
7        1.72779     0.00846084
8        1.72324     0.00874169
9        1.71634      0.0104271
10        1.70939      0.0117154
11         1.7045      0.0117596
12        1.70233      0.0110333
13        1.70147       0.010251
14        1.69964     0.00971638
15        1.69563     0.00993636
16        1.69001      0.0108931
17        1.68435      0.0117269
18        1.68035      0.0117912
19        1.67923      0.0112427
20        1.68077      0.0108049
21        1.68386       0.010756
22        1.68766      0.0109558
23        1.69193      0.0113275
24        1.69687      0.0119352
25        1.70271      0.0128666
26         1.7092      0.0139795
27        1.71536      0.0148129
28         1.7199      0.0149969
29        1.72192      0.0146284
30        1.72154      0.0141538
31        1.72002       0.013788
32        1.71879      0.0134198
33        1.71864      0.0130201
34        1.71978      0.0126942
35        1.72211      0.0125542
36        1.72526      0.0126097
37        1.72867      0.0127391
38        1.73169      0.0127702
39        1.73389      0.0126407
40        1.73537      0.0124168
41        1.73656      0.0121752
42        1.73776      0.0119495
43        1.73901      0.0117417
44        1.74027      0.0115463
45        1.74134      0.0113438
46        1.74189      0.0111134
47        1.74174      0.0108804
48          1.741      0.0106824
49        1.73986       0.010528
0        1.64987              0
1        1.66273      0.0128546
2        1.68566      0.0241055
3        1.71352      0.0326593
4        1.73909      0.0359697
5        1.75691      0.0343531
6        1.76557      0.0302973
7        1.76773       0.026327
8        1.76738      0.0232209
9        1.76619      0.0208034
10        1.76377      0.0189729
11        1.75943      0.0178555
12        1.75251      0.0178204
13        1.74314      0.0189751
14        1.73273      0.0205054
15        1.72342      0.0213189
16        1.71623      0.0212774
17        1.70969      0.0211004
18        1.70251      0.0212109
19        1.69583      0.0212019
20        1.69066      0.0208188
21        1.68725      0.0201405
22        1.68568      0.0193091
23        1.68556      0.0184874
24          1.686      0.0177381
25        1.68636       0.017046
26        1.68647      0.0164029
27        1.68616      0.0158093
28         1.6851      0.0152914
29        1.68332      0.0148796
30        1.68132      0.0145292
31        1.67959      0.0141748
32        1.67811       0.013818
33        1.67646      0.0135062
34        1.67434      0.0132853
35        1.67212      0.0131005
36        1.67079      0.0128106
37        1.67083       0.012469
38        1.67166      0.0121733
39        1.67248      0.0118934
40        1.67302      0.0116121
41        1.67333      0.0113367
42        1.67336      0.0110699
43        1.67324      0.0108161
44        1.67348      0.0105757
45         1.6742      0.0103682
46        1.67489      0.0101686
47        1.67514     0.00995782
48        1.67517     0.00975252
49        1.67558      0.0095643
0        1.68216              0
1        1.70472      0.0225558
2         1.7232      0.0226108
3        1.73693      0.0210741
4        1.74675      0.0190484
5        1.75393      0.0171313
6        1.75924      0.0154193
7         1.7619      0.0136159
8        1.76056      0.0120824
9        1.75538      0.0119841
10        1.74793      0.0131508
11        1.73978      0.0145141
12         1.7316      0.0156565
13        1.72323      0.0167351
14        1.71445      0.0178863
15        1.70551      0.0189684
16        1.69674      0.0198585
17        1.68798      0.0206712
18        1.67923      0.0214207
19        1.67141      0.0217738
20        1.66563      0.0215032
21        1.66211      0.0208026
22         1.6606      0.0199349
23         1.6614      0.0191029
24        1.66495      0.0186642
25        1.67055      0.0187845
26        1.67623      0.0189482
27        1.68005      0.0186532
28         1.6818      0.0180833
29        1.68274      0.0174953
30        1.68349      0.0169382
31        1.68343      0.0164005
32        1.68224      0.0159396
33        1.68064      0.0155472
34        1.67943      0.0151444
35        1.67885      0.0147293
36        1.67876       0.014326
37        1.67914       0.013949
38        1.67991      0.0136084
39        1.68087      0.0132986
40        1.68192      0.0130131
41        1.68328      0.0127718
42        1.68507      0.0125991
43        1.68696      0.0124541
44        1.68848      0.0122686
45        1.68957      0.0120483
46        1.69058      0.0118324
47         1.6917      0.0116369
48        1.69261      0.0114331
49        1.69282      0.0112041
0        1.61359              0
1        1.59043      0.0231588
2        1.57018      0.0242657
3        1.55393      0.0236313
4        1.54414      0.0207565
5        1.54033       0.017372
6        1.53863        0.01478
7        1.53755      0.0128451
8        1.53879      0.0113958
9        1.54501      0.0119434
10        1.55873      0.0174617
11         1.5781      0.0250817
12        1.59808      0.0305233
13        1.61487      0.0328717
14        1.62733      0.0330398
15         1.6357      0.0320196
16        1.64007      0.0303935
17        1.64062      0.0286604
18        1.63848      0.0271943
19         1.6354      0.0259813
20        1.63245      0.0248894
21         1.6298      0.0238787
22        1.62798      0.0228893
23        1.62766      0.0219172
24        1.62877      0.0210517
25        1.63066      0.0203136
26        1.63236       0.019621
27        1.63292      0.0189153
28        1.63175      0.0182885
29        1.62904      0.0178759
30        1.62562      0.0176233
31        1.62274      0.0173055
32        1.62129      0.0168355
33        1.62157      0.0163352
34         1.6235      0.0159791
35        1.62667       0.015848
36        1.63032      0.0158406
37        1.63378      0.0158025
38        1.63669      0.0156648
39        1.63896      0.0154351
40        1.64072      0.0151563
41        1.64227      0.0148722
42        1.64401      0.0146267
43        1.64637      0.0144827
44         1.6495      0.0144998
45        1.65329      0.0146792
46        1.65743      0.0149479
47        1.66155      0.0152019
48         1.6653      0.0153529
49        1.66828      0.0153365
0        1.60746              0
1        1.57383      0.0336349
2        1.54302       0.036416
3        1.51927      0.0350299
4        1.50305      0.0316112
5        1.49264      0.0278301
6        1.48646      0.0243202
7        1.48388      0.0212195
8        1.48406      0.0187147
9        1.48508      0.0167701
10        1.48535      0.0151715
11        1.48456      0.0138719
12        1.48331       0.012822
13        1.48231      0.0119124
14        1.48185      0.0110997
15        1.48178       0.010383
16        1.48198     0.00975537
17        1.48228     0.00920206
18        1.48249       0.008707
19        1.48322      0.0082921
20        1.48572     0.00827495
21        1.49088     0.00942707
22        1.49869      0.0119175
23        1.50844      0.0150087
24        1.51882      0.0177525
25        1.52812      0.0194233
26        1.53462      0.0197893
27        1.53735       0.019264
28        1.53689      0.0185936
29        1.53531      0.0180325
30        1.53438       0.017466
31         1.5346      0.0169129
32        1.53601      0.0164528
33        1.53853      0.0161595
34        1.54186      0.0160395
35        1.54534      0.0159709
36        1.54812      0.0157816
37        1.54968      0.0154397
38        1.55034      0.0150528
39        1.55082      0.0146794
40        1.55131      0.0143254
41        1.55146       0.013981
42        1.55082      0.0136667
43        1.54936      0.0134323
44        1.54751      0.0132599
45         1.5458      0.0130814
46        1.54445       0.012871
47        1.54353      0.0126338
48        1.54314      0.0123793
49        1.54331      0.0121304
0        1.65774              0
1        1.65466     0.00308399
2        1.64649     0.00835783
3        1.63674      0.0114052
4        1.62956      0.0113807
5        1.62866     0.00933589
6        1.63439     0.00975192
7        1.64184      0.0112598
8        1.64565      0.0106378
9        1.64532     0.00952039
10        1.64454     0.00864753
11        1.64589     0.00800969
12        1.64888     0.00795149
13        1.65144     0.00779355
14        1.65157     0.00725659
15        1.64812     0.00761429
16         1.6412     0.00995203
17        1.63234      0.0129051
18        1.62397      0.0147996
19        1.61806      0.0152334
20        1.61537      0.0147376
21        1.61598      0.0140647
22          1.619      0.0137764
23        1.62271      0.0136995
24        1.62564      0.0134636
25        1.62738      0.0130522
26        1.62796      0.0125726
27        1.62718      0.0121403
28        1.62523      0.0118754
29        1.62323      0.0116457
30        1.62235      0.0112976
31        1.62295      0.0109552
32         1.6246      0.0107453
33        1.62646      0.0105887
34        1.62766      0.0103526
35        1.62783      0.0100623
36        1.62724     0.00980437
37        1.62653     0.00956912
38        1.62612     0.00932987
39        1.62596     0.00909508
40        1.62585     0.00887114
41        1.62558     0.00866145
42         1.6249     0.00848468
43        1.62369     0.00837763
44        1.62215     0.00833304
45        1.62075     0.00826887
46        1.62012     0.00811559
47        1.62076     0.00797063
48        1.62252     0.00800095
49        1.62446     0.00807713
0        1.62002              0
1         1.6009      0.0191294
2        1.58787       0.017079
3        1.57715      0.0161466
4        1.56617      0.0166421
5        1.55297      0.0189452
6        1.53588      0.0234154
7        1.51544      0.0287929
8        1.49433      0.0330244
9        1.47531      0.0351316
10        1.46107      0.0348232
11        1.45419      0.0325242
12        1.45489       0.029926
13        1.46071       0.028312
14        1.46886      0.0275884
15        1.47753      0.0272218
16        1.48581      0.0268784
17         1.4935      0.0264813
18        1.50039      0.0259809
19        1.50564      0.0252005
20        1.50833      0.0241208
21        1.50823      0.0229985
22        1.50605      0.0220839
23        1.50339      0.0213102
24        1.50189      0.0204949
25        1.50208      0.0196917
26         1.5034      0.0189943
27        1.50522      0.0183941
28        1.50753       0.017898
29        1.51056      0.0175553
30         1.5141      0.0173429
31        1.51733      0.0171016
32        1.51952      0.0167185
33        1.52056      0.0162528
34        1.52103      0.0157887
35        1.52148      0.0153505
36        1.52192      0.0149363
37        1.52211       0.014539
38        1.52208      0.0141614
39        1.52227       0.013804
40        1.52292      0.0134786
41         1.5238      0.0131831
42        1.52444      0.0128888
43        1.52458      0.0125933
44        1.52455      0.0123104
45        1.52489      0.0120445
46        1.52575       0.011817
47        1.52687      0.0116224
48        1.52789      0.0114277
49        1.52854      0.0112158
0        1.63226              0
1        1.61826      0.0140038
2        1.60239      0.0178066
3        1.58745      0.0195344
4        1.57734      0.0181994
5        1.57317      0.0154354
6          1.573      0.0130463
7        1.57464      0.0114157
8        1.57717      0.0103823
9        1.58046      0.0098509
10        1.58463     0.00983638
11        1.58998      0.0104562
12        1.59653       0.011637
13        1.60399      0.0131043
14        1.61196      0.0145709
15        1.61974      0.0156952
16        1.62645      0.0161948
17        1.63156      0.0161029
18        1.63542      0.0157118
19        1.63864      0.0152493
20        1.64153      0.0147903
21        1.64371        0.01427
22         1.6441       0.013641
23        1.64185      0.0132532
24        1.63734      0.0134862
25         1.6323      0.0139026
26        1.62827      0.0139723
27        1.62516      0.0138191
28        1.62195      0.0137142
29        1.61826      0.0137545
30        1.61446      0.0138341
31        1.61085      0.0138739
32        1.60759      0.0138374
33        1.60519      0.0136357
34        1.60423      0.0132757
35        1.60468      0.0129095
36         1.6059      0.0126151
37        1.60695      0.0123234
38        1.60705      0.0120037
39        1.60604      0.0117438
40        1.60432      0.0115813
41        1.60235      0.0114723
42        1.60028      0.0113928
43        1.59798      0.0113652
44        1.59525      0.0114422
45        1.59238       0.011551
46         1.5903      0.0114922
47        1.58946      0.0112816
48         1.5895       0.011049
49        1.58973      0.0108283
