0 0.301198 0.00441346
1 0.153244 0.239538
2 0.40633 0.152998
3 0.300108 0.234756
4 0.873678 0.199412
5 0.44915 0.204663
6 0.760762 0.204413
7 0.230601 0.161644
8 0.522215 0.166749
9 0.29161 0.18181
10 0.346839 0.151231
11 0.703073 0.208102
12 0.230276 0.137085
13 0.372865 0.153276
14 0.329312 0.171481
15 0.492895 0.187811
16 0.472515 0.156041
17 0.363488 0.182943
18 0.437317 0.182963
19 0.247889 0.193657
20 0.389669 0.143116
21 0.332666 0.158584
22 0.448969 0.142727
23 0.350614 0.132656
24 0.200656 0.106579
25 0.191352 0.147502
26 0.654539 0.139566
27 0.134611 0.175211
28 0.329931 0.134878
29 0.490626 0.143292
30 0.487099 0.149581
31 0.325327 0.128625
32 0.248417 0.213151
33 0.297479 0.16345
34 0.220306 0.151792
35 0.187631 0.157913
36 0.255612 0.170978
37 0.115603 0.155693
38 0.416027 0.119615
39 0.0770945 0.143357
40 0.013908 0.145298
41 0.535764 0.176571
42 0.382916 0.156925
43 0.624391 0.173543
44 0.383713 0.167226
45 0.361503 0.115118
46 0.283446 0.156231
47 0.157203 0.124912
48 0.635695 0.141922
49 0.194174 0.167143
50 0.458008 0.121088
51 0.18972 0.159746
52 0.133874 0.139437
53 0.663238 0.123025
54 0.289026 0.126039
55 0.270352 0.136978
56 0.00651476 0.123178
57 0.287421 0.140319
58 0.259251 0.145592
59 0.233547 0.165042
60 0.488976 0.135236
61 0.287769 0.120981
62 0.572125 0.126794
63 0.336691 0.0916986
64 0.439059 0.147944
65 0.269389 0.130465
66 0.201955 0.162525
67 0.390742 0.153506
68 0.227734 0.110806
69 0.479659 0.161553
70 0.131494 0.11314
71 0.30359 0.10109
72 0.367871 0.11807
73 0.264669 0.119619
74 0.156522 0.162226
75 0.266209 0.143566
76 0.337548 0.115979
77 0.25135 0.130193
78 0.461498 0.124524
79 0.304803 0.0929267
80 0.286527 0.137723
81 0.339606 0.131243
82 0.359942 0.100437
83 0.0770667 0.119929
84 0.313106 0.108809
85 0.389285 0.127964
86 0.375057 0.137776
87 0.103365 0.097001
88 0.456314 0.0946638
89 0.509716 0.0982822
90 0.40264 0.149425
91 0.190659 0.116433
92 0.185384 0.130017
93 0.268794 0.138432
94 0.535736 0.0930515
95 0.245255 0.123168
96 0.465145 0.107349
97 0.333783 0.128759
98 0.518454 0.0617629
99 0.240244 0.0957171
100 0.303172 0.116474
101 0.370601 0.134209
102 0.272168 0.0934336
103 0.459138 0.11799
104 0.570879 0.132627
